rounds,key_mode,key_hex,num_keys,seed_hex,fixed_input_difference_hex,fixed_input_difference_weight,rank,output_mask_hex,metric_name,metric_pow2,abs_metric_pow2
10,random_keys,,5,0x0000000000001234,0x04000080,2,2,0xacf3bd2a,rms,2^(-13.7222),2^(-13.7222)
10,random_keys,,5,0x0000000000001234,0x04000080,2,3,0x17dade1a,rms,2^(-13.8206),2^(-13.8206)
10,random_keys,,5,0x0000000000001234,0x04000080,2,4,0x96afce8c,rms,2^(-13.8208),2^(-13.8208)
10,random_keys,,5,0x0000000000001234,0x04000080,2,5,0xa6671786,rms,2^(-13.8242),2^(-13.8242)
10,random_keys,,5,0x0000000000001234,0x08000080,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x08000080,2,2,0xca25ae73,rms,2^(-13.8170),2^(-13.8170)
10,random_keys,,5,0x0000000000001234,0x08000080,2,3,0xb7bf3679,rms,2^(-13.8280),2^(-13.8280)
10,random_keys,,5,0x0000000000001234,0x08000080,2,4,0xcca745b9,rms,2^(-13.8305),2^(-13.8305)
10,random_keys,,5,0x0000000000001234,0x08000080,2,5,0x3b4cbb12,rms,2^(-13.8342),2^(-13.8342)
10,random_keys,,5,0x0000000000001234,0x10000080,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x10000080,2,2,0x83dc3ffb,rms,2^(-13.8079),2^(-13.8079)
10,random_keys,,5,0x0000000000001234,0x10000080,2,3,0x0c1521c1,rms,2^(-13.8231),2^(-13.8231)
10,random_keys,,5,0x0000000000001234,0x10000080,2,4,0x6faac5df,rms,2^(-13.8342),2^(-13.8342)
10,random_keys,,5,0x0000000000001234,0x10000080,2,5,0x8c46a108,rms,2^(-13.8353),2^(-13.8353)
10,random_keys,,5,0x0000000000001234,0x20000080,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x20000080,2,2,0xb9a79e19,rms,2^(-13.7736),2^(-13.7736)
10,random_keys,,5,0x0000000000001234,0x20000080,2,3,0x06d98877,rms,2^(-13.8028),2^(-13.8028)
10,random_keys,,5,0x0000000000001234,0x20000080,2,4,0x4e9bbeef,rms,2^(-13.8238),2^(-13.8238)
10,random_keys,,5,0x0000000000001234,0x20000080,2,5,0x1f13c456,rms,2^(-13.8242),2^(-13.8242)
10,random_keys,,5,0x0000000000001234,0x40000080,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x40000080,2,2,0x1448d160,rms,2^(-13.7600),2^(-13.7600)
10,random_keys,,5,0x0000000000001234,0x40000080,2,3,0x023db99a,rms,2^(-13.8356),2^(-13.8356)
10,random_keys,,5,0x0000000000001234,0x40000080,2,4,0xdfb6320f,rms,2^(-13.8501),2^(-13.8501)
10,random_keys,,5,0x0000000000001234,0x40000080,2,5,0x57e8844c,rms,2^(-13.8535),2^(-13.8535)
10,random_keys,,5,0x0000000000001234,0x80000080,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x80000080,2,2,0x8403143f,rms,2^(-13.7883),2^(-13.7883)
10,random_keys,,5,0x0000000000001234,0x80000080,2,3,0xd62f24b5,rms,2^(-13.8029),2^(-13.8029)
10,random_keys,,5,0x0000000000001234,0x80000080,2,4,0x429815ea,rms,2^(-13.8050),2^(-13.8050)
10,random_keys,,5,0x0000000000001234,0x80000080,2,5,0x2ea46dd7,rms,2^(-13.8227),2^(-13.8227)
10,random_keys,,5,0x0000000000001234,0x00000300,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000300,2,2,0x02bb260c,rms,2^(-13.7742),2^(-13.7742)
10,random_keys,,5,0x0000000000001234,0x00000300,2,3,0xaf2ec577,rms,2^(-13.8263),2^(-13.8263)
10,random_keys,,5,0x0000000000001234,0x00000300,2,4,0xe2bfaf3e,rms,2^(-13.8285),2^(-13.8285)
10,random_keys,,5,0x0000000000001234,0x00000300,2,5,0x24a1975d,rms,2^(-13.8314),2^(-13.8314)
10,random_keys,,5,0x0000000000001234,0x00000500,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000500,2,2,0x60323ae9,rms,2^(-13.7726),2^(-13.7726)
10,random_keys,,5,0x0000000000001234,0x00000500,2,3,0x1fbc9f43,rms,2^(-13.8087),2^(-13.8087)
10,random_keys,,5,0x0000000000001234,0x00000500,2,4,0xa2867c0e,rms,2^(-13.8182),2^(-13.8182)
10,random_keys,,5,0x0000000000001234,0x00000500,2,5,0xd83017b4,rms,2^(-13.8184),2^(-13.8184)
10,random_keys,,5,0x0000000000001234,0x00000900,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000900,2,2,0x6ddfdb9c,rms,2^(-13.7768),2^(-13.7768)
10,random_keys,,5,0x0000000000001234,0x00000900,2,3,0x1c5974dc,rms,2^(-13.7880),2^(-13.7880)
10,random_keys,,5,0x0000000000001234,0x00000900,2,4,0xa5da147f,rms,2^(-13.8060),2^(-13.8060)
10,random_keys,,5,0x0000000000001234,0x00000900,2,5,0xfb1fedb0,rms,2^(-13.8185),2^(-13.8185)
10,random_keys,,5,0x0000000000001234,0x00001100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00001100,2,2,0xde0b455c,rms,2^(-13.7382),2^(-13.7382)
10,random_keys,,5,0x0000000000001234,0x00001100,2,3,0x56a8fcba,rms,2^(-13.7621),2^(-13.7621)
10,random_keys,,5,0x0000000000001234,0x00001100,2,4,0x39d9b620,rms,2^(-13.8077),2^(-13.8077)
10,random_keys,,5,0x0000000000001234,0x00001100,2,5,0xf6f37f05,rms,2^(-13.8294),2^(-13.8294)
10,random_keys,,5,0x0000000000001234,0x00002100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00002100,2,2,0x9e72b21e,rms,2^(-13.7846),2^(-13.7846)
10,random_keys,,5,0x0000000000001234,0x00002100,2,3,0x0f5198c6,rms,2^(-13.8102),2^(-13.8102)
10,random_keys,,5,0x0000000000001234,0x00002100,2,4,0xc1cb2031,rms,2^(-13.8173),2^(-13.8173)
10,random_keys,,5,0x0000000000001234,0x00002100,2,5,0x4bc1d80f,rms,2^(-13.8179),2^(-13.8179)
10,random_keys,,5,0x0000000000001234,0x00004100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00004100,2,2,0x2432a584,rms,2^(-13.7966),2^(-13.7966)
10,random_keys,,5,0x0000000000001234,0x00004100,2,3,0xd69124c1,rms,2^(-13.8255),2^(-13.8255)
10,random_keys,,5,0x0000000000001234,0x00004100,2,4,0x9b9d4879,rms,2^(-13.8382),2^(-13.8382)
10,random_keys,,5,0x0000000000001234,0x00004100,2,5,0x759f9681,rms,2^(-13.8516),2^(-13.8516)
10,random_keys,,5,0x0000000000001234,0x00008100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00008100,2,2,0x95327760,rms,2^(-13.8312),2^(-13.8312)
10,random_keys,,5,0x0000000000001234,0x00008100,2,3,0x70746ec6,rms,2^(-13.8358),2^(-13.8358)
10,random_keys,,5,0x0000000000001234,0x00008100,2,4,0x446a0784,rms,2^(-13.8379),2^(-13.8379)
10,random_keys,,5,0x0000000000001234,0x00008100,2,5,0xf3a07a2c,rms,2^(-13.8428),2^(-13.8428)
10,random_keys,,5,0x0000000000001234,0x00010100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00010100,2,2,0xa9b58242,rms,2^(-13.7959),2^(-13.7959)
10,random_keys,,5,0x0000000000001234,0x00010100,2,3,0xd60af633,rms,2^(-13.8215),2^(-13.8215)
10,random_keys,,5,0x0000000000001234,0x00010100,2,4,0xe75ad28b,rms,2^(-13.8267),2^(-13.8267)
10,random_keys,,5,0x0000000000001234,0x00010100,2,5,0xb1905477,rms,2^(-13.8320),2^(-13.8320)
10,random_keys,,5,0x0000000000001234,0x00020100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00020100,2,2,0x0b50896b,rms,2^(-13.8034),2^(-13.8034)
10,random_keys,,5,0x0000000000001234,0x00020100,2,3,0x778fefd7,rms,2^(-13.8173),2^(-13.8173)
10,random_keys,,5,0x0000000000001234,0x00020100,2,4,0x4eb377ea,rms,2^(-13.8210),2^(-13.8210)
10,random_keys,,5,0x0000000000001234,0x00020100,2,5,0x98053a28,rms,2^(-13.8295),2^(-13.8295)
10,random_keys,,5,0x0000000000001234,0x00040100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00040100,2,2,0x7786ae87,rms,2^(-13.8210),2^(-13.8210)
10,random_keys,,5,0x0000000000001234,0x00040100,2,3,0xf5b78f4a,rms,2^(-13.8232),2^(-13.8232)
10,random_keys,,5,0x0000000000001234,0x00040100,2,4,0x1272db14,rms,2^(-13.8290),2^(-13.8290)
10,random_keys,,5,0x0000000000001234,0x00040100,2,5,0xfbeb8904,rms,2^(-13.8300),2^(-13.8300)
10,random_keys,,5,0x0000000000001234,0x00080100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00080100,2,2,0x2cb5e5eb,rms,2^(-13.7476),2^(-13.7476)
10,random_keys,,5,0x0000000000001234,0x00080100,2,3,0xe8a9a8e6,rms,2^(-13.8133),2^(-13.8133)
10,random_keys,,5,0x0000000000001234,0x00080100,2,4,0x2bc87289,rms,2^(-13.8140),2^(-13.8140)
10,random_keys,,5,0x0000000000001234,0x00080100,2,5,0x554087bd,rms,2^(-13.8338),2^(-13.8338)
10,random_keys,,5,0x0000000000001234,0x00100100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00100100,2,2,0xf9846c73,rms,2^(-13.7865),2^(-13.7865)
10,random_keys,,5,0x0000000000001234,0x00100100,2,3,0x7b448324,rms,2^(-13.7973),2^(-13.7973)
10,random_keys,,5,0x0000000000001234,0x00100100,2,4,0x85a91b01,rms,2^(-13.8231),2^(-13.8231)
10,random_keys,,5,0x0000000000001234,0x00100100,2,5,0x2a7250ca,rms,2^(-13.8277),2^(-13.8277)
10,random_keys,,5,0x0000000000001234,0x00200100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00200100,2,2,0xe0c57679,rms,2^(-13.7973),2^(-13.7973)
10,random_keys,,5,0x0000000000001234,0x00200100,2,3,0x6d65a1ae,rms,2^(-13.8265),2^(-13.8265)
10,random_keys,,5,0x0000000000001234,0x00200100,2,4,0xbc197c16,rms,2^(-13.8271),2^(-13.8271)
10,random_keys,,5,0x0000000000001234,0x00200100,2,5,0x0166ee09,rms,2^(-13.8297),2^(-13.8297)
10,random_keys,,5,0x0000000000001234,0x00400100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00400100,2,2,0x867d62b3,rms,2^(-13.7951),2^(-13.7951)
10,random_keys,,5,0x0000000000001234,0x00400100,2,3,0xbc333851,rms,2^(-13.8137),2^(-13.8137)
10,random_keys,,5,0x0000000000001234,0x00400100,2,4,0x2100ea4d,rms,2^(-13.8206),2^(-13.8206)
10,random_keys,,5,0x0000000000001234,0x00400100,2,5,0x6cf7eda7,rms,2^(-13.8214),2^(-13.8214)
10,random_keys,,5,0x0000000000001234,0x00800100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00800100,2,2,0x5eda2d81,rms,2^(-13.7321),2^(-13.7321)
10,random_keys,,5,0x0000000000001234,0x00800100,2,3,0xd7565c50,rms,2^(-13.7980),2^(-13.7980)
10,random_keys,,5,0x0000000000001234,0x00800100,2,4,0xfc6b2196,rms,2^(-13.8138),2^(-13.8138)
10,random_keys,,5,0x0000000000001234,0x00800100,2,5,0x63088b5f,rms,2^(-13.8190),2^(-13.8190)
10,random_keys,,5,0x0000000000001234,0x01000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x01000100,2,2,0x17c23fbb,rms,2^(-13.7309),2^(-13.7309)
10,random_keys,,5,0x0000000000001234,0x01000100,2,3,0x78d5670e,rms,2^(-13.8076),2^(-13.8076)
10,random_keys,,5,0x0000000000001234,0x01000100,2,4,0xbf31507d,rms,2^(-13.8101),2^(-13.8101)
10,random_keys,,5,0x0000000000001234,0x01000100,2,5,0xab10b1aa,rms,2^(-13.8112),2^(-13.8112)
10,random_keys,,5,0x0000000000001234,0x02000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x02000100,2,2,0x42fcd232,rms,2^(-13.8136),2^(-13.8136)
10,random_keys,,5,0x0000000000001234,0x02000100,2,3,0xa9dbb545,rms,2^(-13.8182),2^(-13.8182)
10,random_keys,,5,0x0000000000001234,0x02000100,2,4,0xaf4882b9,rms,2^(-13.8338),2^(-13.8338)
10,random_keys,,5,0x0000000000001234,0x02000100,2,5,0x0797a0fc,rms,2^(-13.8344),2^(-13.8344)
10,random_keys,,5,0x0000000000001234,0x04000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x04000100,2,2,0x62f5c3aa,rms,2^(-13.7739),2^(-13.7739)
10,random_keys,,5,0x0000000000001234,0x04000100,2,3,0x81714a9c,rms,2^(-13.7842),2^(-13.7842)
10,random_keys,,5,0x0000000000001234,0x04000100,2,4,0x9088e36e,rms,2^(-13.8091),2^(-13.8091)
10,random_keys,,5,0x0000000000001234,0x04000100,2,5,0x3f9ce745,rms,2^(-13.8188),2^(-13.8188)
10,random_keys,,5,0x0000000000001234,0x08000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x08000100,2,2,0x1f142b94,rms,2^(-13.7369),2^(-13.7369)
10,random_keys,,5,0x0000000000001234,0x08000100,2,3,0x9d70a078,rms,2^(-13.7749),2^(-13.7749)
10,random_keys,,5,0x0000000000001234,0x08000100,2,4,0xa65b7b88,rms,2^(-13.8291),2^(-13.8291)
10,random_keys,,5,0x0000000000001234,0x08000100,2,5,0x62c5b2f9,rms,2^(-13.8320),2^(-13.8320)
10,random_keys,,5,0x0000000000001234,0x10000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x10000100,2,2,0x610ffd4d,rms,2^(-13.8105),2^(-13.8105)
10,random_keys,,5,0x0000000000001234,0x10000100,2,3,0x8cd25449,rms,2^(-13.8194),2^(-13.8194)
10,random_keys,,5,0x0000000000001234,0x10000100,2,4,0x12317b81,rms,2^(-13.8398),2^(-13.8398)
10,random_keys,,5,0x0000000000001234,0x10000100,2,5,0x9b8cb9d0,rms,2^(-13.8407),2^(-13.8407)
10,random_keys,,5,0x0000000000001234,0x20000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x20000100,2,2,0x5002b395,rms,2^(-13.7961),2^(-13.7961)
10,random_keys,,5,0x0000000000001234,0x20000100,2,3,0x6029d970,rms,2^(-13.8220),2^(-13.8220)
10,random_keys,,5,0x0000000000001234,0x20000100,2,4,0xd5ec40a3,rms,2^(-13.8221),2^(-13.8221)
10,random_keys,,5,0x0000000000001234,0x20000100,2,5,0x687a96e7,rms,2^(-13.8232),2^(-13.8232)
10,random_keys,,5,0x0000000000001234,0x40000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x40000100,2,2,0x57f1b9ad,rms,2^(-13.7396),2^(-13.7396)
10,random_keys,,5,0x0000000000001234,0x40000100,2,3,0x82d6f470,rms,2^(-13.7694),2^(-13.7694)
10,random_keys,,5,0x0000000000001234,0x40000100,2,4,0x2ff97e74,rms,2^(-13.7954),2^(-13.7954)
10,random_keys,,5,0x0000000000001234,0x40000100,2,5,0x147d34d4,rms,2^(-13.8184),2^(-13.8184)
10,random_keys,,5,0x0000000000001234,0x80000100,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x80000100,2,2,0xd4371443,rms,2^(-13.8028),2^(-13.8028)
10,random_keys,,5,0x0000000000001234,0x80000100,2,3,0xbcd665be,rms,2^(-13.8106),2^(-13.8106)
10,random_keys,,5,0x0000000000001234,0x80000100,2,4,0xed17c99a,rms,2^(-13.8120),2^(-13.8120)
10,random_keys,,5,0x0000000000001234,0x80000100,2,5,0x7bb812e9,rms,2^(-13.8161),2^(-13.8161)
10,random_keys,,5,0x0000000000001234,0x00000600,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000600,2,2,0x83f76bd2,rms,2^(-13.8198),2^(-13.8198)
10,random_keys,,5,0x0000000000001234,0x00000600,2,3,0xdeef133f,rms,2^(-13.8202),2^(-13.8202)
10,random_keys,,5,0x0000000000001234,0x00000600,2,4,0xd5003e3f,rms,2^(-13.8307),2^(-13.8307)
10,random_keys,,5,0x0000000000001234,0x00000600,2,5,0x5010c89a,rms,2^(-13.8319),2^(-13.8319)
10,random_keys,,5,0x0000000000001234,0x00000a00,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00000a00,2,2,0x4bccb507,rms,2^(-13.7871),2^(-13.7871)
10,random_keys,,5,0x0000000000001234,0x00000a00,2,3,0xa615dec5,rms,2^(-13.7893),2^(-13.7893)
10,random_keys,,5,0x0000000000001234,0x00000a00,2,4,0x4bffbe40,rms,2^(-13.8222),2^(-13.8222)
10,random_keys,,5,0x0000000000001234,0x00000a00,2,5,0xbfca8999,rms,2^(-13.8258),2^(-13.8258)
10,random_keys,,5,0x0000000000001234,0x00001200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00001200,2,2,0x70ffd813,rms,2^(-13.7311),2^(-13.7311)
10,random_keys,,5,0x0000000000001234,0x00001200,2,3,0x1db7e0c6,rms,2^(-13.7805),2^(-13.7805)
10,random_keys,,5,0x0000000000001234,0x00001200,2,4,0xcc3ef7ae,rms,2^(-13.7868),2^(-13.7868)
10,random_keys,,5,0x0000000000001234,0x00001200,2,5,0x91698a33,rms,2^(-13.7884),2^(-13.7884)
10,random_keys,,5,0x0000000000001234,0x00002200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00002200,2,2,0x69a5e682,rms,2^(-13.8179),2^(-13.8179)
10,random_keys,,5,0x0000000000001234,0x00002200,2,3,0x72cb5198,rms,2^(-13.8259),2^(-13.8259)
10,random_keys,,5,0x0000000000001234,0x00002200,2,4,0x422cd690,rms,2^(-13.8265),2^(-13.8265)
10,random_keys,,5,0x0000000000001234,0x00002200,2,5,0x6c06193e,rms,2^(-13.8346),2^(-13.8346)
10,random_keys,,5,0x0000000000001234,0x00004200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00004200,2,2,0x6fe0bd9b,rms,2^(-13.7840),2^(-13.7840)
10,random_keys,,5,0x0000000000001234,0x00004200,2,3,0xaa2baf2b,rms,2^(-13.8433),2^(-13.8433)
10,random_keys,,5,0x0000000000001234,0x00004200,2,4,0xa0f2cc39,rms,2^(-13.8453),2^(-13.8453)
10,random_keys,,5,0x0000000000001234,0x00004200,2,5,0x00ad6720,rms,2^(-13.8473),2^(-13.8473)
10,random_keys,,5,0x0000000000001234,0x00008200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00008200,2,2,0xc14ee57e,rms,2^(-13.7664),2^(-13.7664)
10,random_keys,,5,0x0000000000001234,0x00008200,2,3,0x9ccb4550,rms,2^(-13.7743),2^(-13.7743)
10,random_keys,,5,0x0000000000001234,0x00008200,2,4,0xf7176624,rms,2^(-13.7760),2^(-13.7760)
10,random_keys,,5,0x0000000000001234,0x00008200,2,5,0x283b285d,rms,2^(-13.8268),2^(-13.8268)
10,random_keys,,5,0x0000000000001234,0x00010200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00010200,2,2,0xc8764196,rms,2^(-13.7858),2^(-13.7858)
10,random_keys,,5,0x0000000000001234,0x00010200,2,3,0x5175a5cc,rms,2^(-13.8004),2^(-13.8004)
10,random_keys,,5,0x0000000000001234,0x00010200,2,4,0x7564290d,rms,2^(-13.8083),2^(-13.8083)
10,random_keys,,5,0x0000000000001234,0x00010200,2,5,0x6e88192b,rms,2^(-13.8092),2^(-13.8092)
10,random_keys,,5,0x0000000000001234,0x00020200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00020200,2,2,0x73a42eaf,rms,2^(-13.7364),2^(-13.7364)
10,random_keys,,5,0x0000000000001234,0x00020200,2,3,0x340f92a0,rms,2^(-13.7910),2^(-13.7910)
10,random_keys,,5,0x0000000000001234,0x00020200,2,4,0x1b5d5771,rms,2^(-13.8008),2^(-13.8008)
10,random_keys,,5,0x0000000000001234,0x00020200,2,5,0x84ed0f00,rms,2^(-13.8068),2^(-13.8068)
10,random_keys,,5,0x0000000000001234,0x00040200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00040200,2,2,0x7386b370,rms,2^(-13.7391),2^(-13.7391)
10,random_keys,,5,0x0000000000001234,0x00040200,2,3,0xd4e68b10,rms,2^(-13.7867),2^(-13.7867)
10,random_keys,,5,0x0000000000001234,0x00040200,2,4,0x1863aa35,rms,2^(-13.7990),2^(-13.7990)
10,random_keys,,5,0x0000000000001234,0x00040200,2,5,0x8c364ee9,rms,2^(-13.7991),2^(-13.7991)
10,random_keys,,5,0x0000000000001234,0x00080200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00080200,2,2,0x5578a1a0,rms,2^(-13.7948),2^(-13.7948)
10,random_keys,,5,0x0000000000001234,0x00080200,2,3,0x18a26bca,rms,2^(-13.8082),2^(-13.8082)
10,random_keys,,5,0x0000000000001234,0x00080200,2,4,0xeafe1a0c,rms,2^(-13.8168),2^(-13.8168)
10,random_keys,,5,0x0000000000001234,0x00080200,2,5,0x469a7685,rms,2^(-13.8196),2^(-13.8196)
10,random_keys,,5,0x0000000000001234,0x00100200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00100200,2,2,0x1a42734f,rms,2^(-13.7500),2^(-13.7500)
10,random_keys,,5,0x0000000000001234,0x00100200,2,3,0x37d533c0,rms,2^(-13.7973),2^(-13.7973)
10,random_keys,,5,0x0000000000001234,0x00100200,2,4,0x02f05f0e,rms,2^(-13.8041),2^(-13.8041)
10,random_keys,,5,0x0000000000001234,0x00100200,2,5,0xa5f2e209,rms,2^(-13.8104),2^(-13.8104)
10,random_keys,,5,0x0000000000001234,0x00200200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00200200,2,2,0x6d233e89,rms,2^(-13.7658),2^(-13.7658)
10,random_keys,,5,0x0000000000001234,0x00200200,2,3,0x12e3ba1a,rms,2^(-13.7889),2^(-13.7889)
10,random_keys,,5,0x0000000000001234,0x00200200,2,4,0xacb834ef,rms,2^(-13.7909),2^(-13.7909)
10,random_keys,,5,0x0000000000001234,0x00200200,2,5,0x63e41fdb,rms,2^(-13.7990),2^(-13.7990)
10,random_keys,,5,0x0000000000001234,0x00400200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00400200,2,2,0x18f2cc90,rms,2^(-13.8240),2^(-13.8240)
10,random_keys,,5,0x0000000000001234,0x00400200,2,3,0xc93432b8,rms,2^(-13.8285),2^(-13.8285)
10,random_keys,,5,0x0000000000001234,0x00400200,2,4,0x67b796be,rms,2^(-13.8306),2^(-13.8306)
10,random_keys,,5,0x0000000000001234,0x00400200,2,5,0x6c63bf03,rms,2^(-13.8317),2^(-13.8317)
10,random_keys,,5,0x0000000000001234,0x00800200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x00800200,2,2,0x638a8648,rms,2^(-13.7676),2^(-13.7676)
10,random_keys,,5,0x0000000000001234,0x00800200,2,3,0x448ae22e,rms,2^(-13.7704),2^(-13.7704)
10,random_keys,,5,0x0000000000001234,0x00800200,2,4,0x8630e967,rms,2^(-13.8232),2^(-13.8232)
10,random_keys,,5,0x0000000000001234,0x00800200,2,5,0x2c8f0bdc,rms,2^(-13.8564),2^(-13.8564)
10,random_keys,,5,0x0000000000001234,0x01000200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x01000200,2,2,0x34471335,rms,2^(-13.7431),2^(-13.7431)
10,random_keys,,5,0x0000000000001234,0x01000200,2,3,0x6bd59fbb,rms,2^(-13.7767),2^(-13.7767)
10,random_keys,,5,0x0000000000001234,0x01000200,2,4,0xebba2434,rms,2^(-13.8032),2^(-13.8032)
10,random_keys,,5,0x0000000000001234,0x01000200,2,5,0x21b192ba,rms,2^(-13.8036),2^(-13.8036)
10,random_keys,,5,0x0000000000001234,0x02000200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x02000200,2,2,0xdb4bbca5,rms,2^(-13.8062),2^(-13.8062)
10,random_keys,,5,0x0000000000001234,0x02000200,2,3,0xbd17b687,rms,2^(-13.8144),2^(-13.8144)
10,random_keys,,5,0x0000000000001234,0x02000200,2,4,0x67c27c47,rms,2^(-13.8198),2^(-13.8198)
10,random_keys,,5,0x0000000000001234,0x02000200,2,5,0xf741e8d7,rms,2^(-13.8293),2^(-13.8293)
10,random_keys,,5,0x0000000000001234,0x04000200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x04000200,2,2,0xd6bfbf33,rms,2^(-13.7257),2^(-13.7257)
10,random_keys,,5,0x0000000000001234,0x04000200,2,3,0x4fd3715b,rms,2^(-13.8099),2^(-13.8099)
10,random_keys,,5,0x0000000000001234,0x04000200,2,4,0x5a3692ec,rms,2^(-13.8164),2^(-13.8164)
10,random_keys,,5,0x0000000000001234,0x04000200,2,5,0x62cdab88,rms,2^(-13.8173),2^(-13.8173)
10,random_keys,,5,0x0000000000001234,0x08000200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x08000200,2,2,0x2be1e9de,rms,2^(-13.7560),2^(-13.7560)
10,random_keys,,5,0x0000000000001234,0x08000200,2,3,0x6c95564e,rms,2^(-13.8218),2^(-13.8218)
10,random_keys,,5,0x0000000000001234,0x08000200,2,4,0xea8e3db3,rms,2^(-13.8278),2^(-13.8278)
10,random_keys,,5,0x0000000000001234,0x08000200,2,5,0x550229ad,rms,2^(-13.8320),2^(-13.8320)
10,random_keys,,5,0x0000000000001234,0x10000200,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
10,random_keys,,5,0x0000000000001234,0x10000200,2,2,0x2b103f4f,rms,2^(-13.7327),2^(-13.7327)
10,random_keys,,5,0x0000000000001234,0x10000200,2,3,0x7e257259,rms,2^(-13.7510),2^(-13.7510)
