rounds,key_mode,key_hex,num_keys,seed_hex,fixed_side,fixed_mask_hex,fixed_mask_weight,rank,free_mask_hex,metric_name,metric_pow2,abs_metric_pow2
10,random_keys,,5,0x0000000000001234,input,0x00008100,2,1,0xf41b8a65,rms,2^(-14.2931),2^(-14.2931)
10,random_keys,,5,0x0000000000001234,input,0x00008100,2,2,0xa994f96f,rms,2^(-14.2940),2^(-14.2940)
10,random_keys,,5,0x0000000000001234,input,0x00008100,2,3,0x6cb84ca5,rms,2^(-14.2965),2^(-14.2965)
10,random_keys,,5,0x0000000000001234,input,0x00008100,2,4,0x531bc861,rms,2^(-14.3181),2^(-14.3181)
10,random_keys,,5,0x0000000000001234,input,0x00008100,2,5,0x7a6d2e6a,rms,2^(-14.3250),2^(-14.3250)
10,random_keys,,5,0x0000000000001234,input,0x00010100,2,1,0x01ceaeee,rms,2^(-14.2512),2^(-14.2512)
10,random_keys,,5,0x0000000000001234,input,0x00010100,2,2,0x5474223a,rms,2^(-14.2936),2^(-14.2936)
10,random_keys,,5,0x0000000000001234,input,0x00010100,2,3,0x2971dbbb,rms,2^(-14.3051),2^(-14.3051)
10,random_keys,,5,0x0000000000001234,input,0x00010100,2,4,0xc970100c,rms,2^(-14.3295),2^(-14.3295)
10,random_keys,,5,0x0000000000001234,input,0x00010100,2,5,0xb73a6cfe,rms,2^(-14.3312),2^(-14.3312)
10,random_keys,,5,0x0000000000001234,input,0x00020100,2,1,0x4a01e72d,rms,2^(-14.2329),2^(-14.2329)
10,random_keys,,5,0x0000000000001234,input,0x00020100,2,2,0x2a0f7ab3,rms,2^(-14.3085),2^(-14.3085)
10,random_keys,,5,0x0000000000001234,input,0x00020100,2,3,0x7f671be5,rms,2^(-14.3159),2^(-14.3159)
10,random_keys,,5,0x0000000000001234,input,0x00020100,2,4,0x978bac5b,rms,2^(-14.3175),2^(-14.3175)
10,random_keys,,5,0x0000000000001234,input,0x00020100,2,5,0x4af5d034,rms,2^(-14.3199),2^(-14.3199)
10,random_keys,,5,0x0000000000001234,input,0x00040100,2,1,0x561d7d0b,rms,2^(-14.2287),2^(-14.2287)
10,random_keys,,5,0x0000000000001234,input,0x00040100,2,2,0xb04b46c6,rms,2^(-14.3350),2^(-14.3350)
10,random_keys,,5,0x0000000000001234,input,0x00040100,2,3,0xb09d6499,rms,2^(-14.3369),2^(-14.3369)
10,random_keys,,5,0x0000000000001234,input,0x00040100,2,4,0xda37117f,rms,2^(-14.3402),2^(-14.3402)
10,random_keys,,5,0x0000000000001234,input,0x00040100,2,5,0xe01cd8fd,rms,2^(-14.3552),2^(-14.3552)
10,random_keys,,5,0x0000000000001234,input,0x00080100,2,1,0xc1653fd2,rms,2^(-14.2581),2^(-14.2581)
10,random_keys,,5,0x0000000000001234,input,0x00080100,2,2,0x95d271aa,rms,2^(-14.2901),2^(-14.2901)
10,random_keys,,5,0x0000000000001234,input,0x00080100,2,3,0xbbca66c3,rms,2^(-14.2942),2^(-14.2942)
10,random_keys,,5,0x0000000000001234,input,0x00080100,2,4,0x472979ff,rms,2^(-14.2967),2^(-14.2967)
10,random_keys,,5,0x0000000000001234,input,0x00080100,2,5,0xcb41ea8a,rms,2^(-14.3254),2^(-14.3254)
10,random_keys,,5,0x0000000000001234,input,0x00100100,2,1,0xfd0c2611,rms,2^(-14.2759),2^(-14.2759)
10,random_keys,,5,0x0000000000001234,input,0x00100100,2,2,0xdb32aa37,rms,2^(-14.2809),2^(-14.2809)
10,random_keys,,5,0x0000000000001234,input,0x00100100,2,3,0x398ae9ad,rms,2^(-14.3391),2^(-14.3391)
10,random_keys,,5,0x0000000000001234,input,0x00100100,2,4,0x4285ba37,rms,2^(-14.3592),2^(-14.3592)
10,random_keys,,5,0x0000000000001234,input,0x00100100,2,5,0x6e927b85,rms,2^(-14.3640),2^(-14.3640)
10,random_keys,,5,0x0000000000001234,input,0x00200100,2,1,0x3c466d52,rms,2^(-14.2710),2^(-14.2710)
10,random_keys,,5,0x0000000000001234,input,0x00200100,2,2,0x5995dbc8,rms,2^(-14.2909),2^(-14.2909)
10,random_keys,,5,0x0000000000001234,input,0x00200100,2,3,0x18d89f7e,rms,2^(-14.2996),2^(-14.2996)
10,random_keys,,5,0x0000000000001234,input,0x00200100,2,4,0x13c8604d,rms,2^(-14.3157),2^(-14.3157)
10,random_keys,,5,0x0000000000001234,input,0x00200100,2,5,0x51b1af2b,rms,2^(-14.3234),2^(-14.3234)
10,random_keys,,5,0x0000000000001234,input,0x00400100,2,1,0xf9c4decf,rms,2^(-14.2314),2^(-14.2314)
10,random_keys,,5,0x0000000000001234,input,0x00400100,2,2,0x0cc705c6,rms,2^(-14.2773),2^(-14.2773)
10,random_keys,,5,0x0000000000001234,input,0x00400100,2,3,0xc24fb67b,rms,2^(-14.2783),2^(-14.2783)
10,random_keys,,5,0x0000000000001234,input,0x00400100,2,4,0xa82e3df5,rms,2^(-14.3189),2^(-14.3189)
10,random_keys,,5,0x0000000000001234,input,0x00400100,2,5,0x33e1661b,rms,2^(-14.3246),2^(-14.3246)
10,random_keys,,5,0x0000000000001234,input,0x00800100,2,1,0x379a44f9,rms,2^(-14.1802),2^(-14.1802)
10,random_keys,,5,0x0000000000001234,input,0x00800100,2,2,0x56916c94,rms,2^(-14.2638),2^(-14.2638)
10,random_keys,,5,0x0000000000001234,input,0x00800100,2,3,0x5bb93d31,rms,2^(-14.2761),2^(-14.2761)
10,random_keys,,5,0x0000000000001234,input,0x00800100,2,4,0x2e4d929b,rms,2^(-14.2890),2^(-14.2890)
10,random_keys,,5,0x0000000000001234,input,0x00800100,2,5,0x4e2e6262,rms,2^(-14.3097),2^(-14.3097)
10,random_keys,,5,0x0000000000001234,input,0x01000100,2,1,0x1965825f,rms,2^(-14.2941),2^(-14.2941)
10,random_keys,,5,0x0000000000001234,input,0x01000100,2,2,0xa9157d4c,rms,2^(-14.3176),2^(-14.3176)
10,random_keys,,5,0x0000000000001234,input,0x01000100,2,3,0xd6623bbe,rms,2^(-14.3230),2^(-14.3230)
10,random_keys,,5,0x0000000000001234,input,0x01000100,2,4,0xe0c4b8a7,rms,2^(-14.3291),2^(-14.3291)
10,random_keys,,5,0x0000000000001234,input,0x01000100,2,5,0xe523e172,rms,2^(-14.3348),2^(-14.3348)
10,random_keys,,5,0x0000000000001234,input,0x02000100,2,1,0x4acee833,rms,2^(-14.2994),2^(-14.2994)
10,random_keys,,5,0x0000000000001234,input,0x02000100,2,2,0xec91cbb8,rms,2^(-14.3132),2^(-14.3132)
10,random_keys,,5,0x0000000000001234,input,0x02000100,2,3,0x72e4b82d,rms,2^(-14.3237),2^(-14.3237)
10,random_keys,,5,0x0000000000001234,input,0x02000100,2,4,0x0cc111a6,rms,2^(-14.3270),2^(-14.3270)
10,random_keys,,5,0x0000000000001234,input,0x02000100,2,5,0xd0bc5312,rms,2^(-14.3343),2^(-14.3343)
10,random_keys,,5,0x0000000000001234,input,0x04000100,2,1,0x46fb8512,rms,2^(-14.2557),2^(-14.2557)
10,random_keys,,5,0x0000000000001234,input,0x04000100,2,2,0xd2a2657d,rms,2^(-14.3055),2^(-14.3055)
10,random_keys,,5,0x0000000000001234,input,0x04000100,2,3,0x547d448c,rms,2^(-14.3063),2^(-14.3063)
10,random_keys,,5,0x0000000000001234,input,0x04000100,2,4,0x58c1cb15,rms,2^(-14.3286),2^(-14.3286)
10,random_keys,,5,0x0000000000001234,input,0x04000100,2,5,0xbd3b7c5d,rms,2^(-14.3325),2^(-14.3325)
10,random_keys,,5,0x0000000000001234,input,0x08000100,2,1,0x8eb37804,rms,2^(-14.2580),2^(-14.2580)
10,random_keys,,5,0x0000000000001234,input,0x08000100,2,2,0xfcb57969,rms,2^(-14.2841),2^(-14.2841)
10,random_keys,,5,0x0000000000001234,input,0x08000100,2,3,0xda0a82e8,rms,2^(-14.3102),2^(-14.3102)
10,random_keys,,5,0x0000000000001234,input,0x08000100,2,4,0xc46aa742,rms,2^(-14.3388),2^(-14.3388)
10,random_keys,,5,0x0000000000001234,input,0x08000100,2,5,0xb8b6963f,rms,2^(-14.3417),2^(-14.3417)
10,random_keys,,5,0x0000000000001234,input,0x10000100,2,1,0xf31f807b,rms,2^(-14.2240),2^(-14.2240)
10,random_keys,,5,0x0000000000001234,input,0x10000100,2,2,0x180cd722,rms,2^(-14.2894),2^(-14.2894)
10,random_keys,,5,0x0000000000001234,input,0x10000100,2,3,0x906fb757,rms,2^(-14.3256),2^(-14.3256)
10,random_keys,,5,0x0000000000001234,input,0x10000100,2,4,0xdbf4c1ce,rms,2^(-14.3294),2^(-14.3294)
10,random_keys,,5,0x0000000000001234,input,0x10000100,2,5,0xd5f99da3,rms,2^(-14.3375),2^(-14.3375)
10,random_keys,,5,0x0000000000001234,input,0x20000100,2,1,0x7452a41e,rms,2^(-14.2668),2^(-14.2668)
10,random_keys,,5,0x0000000000001234,input,0x20000100,2,2,0x78fed5ad,rms,2^(-14.2737),2^(-14.2737)
10,random_keys,,5,0x0000000000001234,input,0x20000100,2,3,0xf004696b,rms,2^(-14.3194),2^(-14.3194)
10,random_keys,,5,0x0000000000001234,input,0x20000100,2,4,0x7d2fd868,rms,2^(-14.3222),2^(-14.3222)
10,random_keys,,5,0x0000000000001234,input,0x20000100,2,5,0x936eb0ec,rms,2^(-14.3223),2^(-14.3223)
10,random_keys,,5,0x0000000000001234,input,0x40000100,2,1,0x854e1c7e,rms,2^(-14.2891),2^(-14.2891)
10,random_keys,,5,0x0000000000001234,input,0x40000100,2,2,0xc7589469,rms,2^(-14.3051),2^(-14.3051)
10,random_keys,,5,0x0000000000001234,input,0x40000100,2,3,0xdff1a3bf,rms,2^(-14.3080),2^(-14.3080)
10,random_keys,,5,0x0000000000001234,input,0x40000100,2,4,0x3188ecdb,rms,2^(-14.3265),2^(-14.3265)
10,random_keys,,5,0x0000000000001234,input,0x40000100,2,5,0xbbb9d9d0,rms,2^(-14.3311),2^(-14.3311)
10,random_keys,,5,0x0000000000001234,input,0x80000100,2,1,0xe8ebe7f6,rms,2^(-14.2928),2^(-14.2928)
10,random_keys,,5,0x0000000000001234,input,0x80000100,2,2,0xa0a52d94,rms,2^(-14.3022),2^(-14.3022)
10,random_keys,,5,0x0000000000001234,input,0x80000100,2,3,0xb3ba12b2,rms,2^(-14.3218),2^(-14.3218)
10,random_keys,,5,0x0000000000001234,input,0x80000100,2,4,0x0ea145ae,rms,2^(-14.3264),2^(-14.3264)
10,random_keys,,5,0x0000000000001234,input,0x80000100,2,5,0xab8dc659,rms,2^(-14.3334),2^(-14.3334)
10,random_keys,,5,0x0000000000001234,input,0x00000600,2,1,0x77e02770,rms,2^(-14.2666),2^(-14.2666)
10,random_keys,,5,0x0000000000001234,input,0x00000600,2,2,0x9121baef,rms,2^(-14.3076),2^(-14.3076)
10,random_keys,,5,0x0000000000001234,input,0x00000600,2,3,0x37bb8cbe,rms,2^(-14.3150),2^(-14.3150)
10,random_keys,,5,0x0000000000001234,input,0x00000600,2,4,0x206d18ed,rms,2^(-14.3301),2^(-14.3301)
10,random_keys,,5,0x0000000000001234,input,0x00000600,2,5,0x0d13b3ab,rms,2^(-14.3359),2^(-14.3359)
10,random_keys,,5,0x0000000000001234,input,0x00000a00,2,1,0x8e0e6c2d,rms,2^(-14.2520),2^(-14.2520)
10,random_keys,,5,0x0000000000001234,input,0x00000a00,2,2,0xccf57c31,rms,2^(-14.2905),2^(-14.2905)
10,random_keys,,5,0x0000000000001234,input,0x00000a00,2,3,0x73c7afe8,rms,2^(-14.3007),2^(-14.3007)
10,random_keys,,5,0x0000000000001234,input,0x00000a00,2,4,0xdedf41cf,rms,2^(-14.3200),2^(-14.3200)
10,random_keys,,5,0x0000000000001234,input,0x00000a00,2,5,0xaa1466c6,rms,2^(-14.3209),2^(-14.3209)
10,random_keys,,5,0x0000000000001234,input,0x00001200,2,1,0x01dc53ce,rms,2^(-14.2162),2^(-14.2162)
10,random_keys,,5,0x0000000000001234,input,0x00001200,2,2,0x99be4822,rms,2^(-14.2737),2^(-14.2737)
10,random_keys,,5,0x0000000000001234,input,0x00001200,2,3,0xc45ab39c,rms,2^(-14.2773),2^(-14.2773)
10,random_keys,,5,0x0000000000001234,input,0x00001200,2,4,0x7cef9968,rms,2^(-14.3048),2^(-14.3048)
10,random_keys,,5,0x0000000000001234,input,0x00001200,2,5,0x45470f30,rms,2^(-14.3179),2^(-14.3179)
10,random_keys,,5,0x0000000000001234,input,0x00002200,2,1,0xd02f26c5,rms,2^(-14.2583),2^(-14.2583)
10,random_keys,,5,0x0000000000001234,input,0x00002200,2,2,0x577c54f1,rms,2^(-14.2764),2^(-14.2764)
10,random_keys,,5,0x0000000000001234,input,0x00002200,2,3,0xa1c98ec5,rms,2^(-14.3077),2^(-14.3077)
10,random_keys,,5,0x0000000000001234,input,0x00002200,2,4,0xb332f002,rms,2^(-14.3206),2^(-14.3206)
10,random_keys,,5,0x0000000000001234,input,0x00002200,2,5,0xd8ce74ac,rms,2^(-14.3237),2^(-14.3237)
10,random_keys,,5,0x0000000000001234,input,0x00004200,2,1,0x6bdd4420,rms,2^(-14.2878),2^(-14.2878)
10,random_keys,,5,0x0000000000001234,input,0x00004200,2,2,0x35b0093e,rms,2^(-14.2909),2^(-14.2909)
10,random_keys,,5,0x0000000000001234,input,0x00004200,2,3,0xd9647935,rms,2^(-14.3081),2^(-14.3081)
10,random_keys,,5,0x0000000000001234,input,0x00004200,2,4,0x8a9e6172,rms,2^(-14.3143),2^(-14.3143)
10,random_keys,,5,0x0000000000001234,input,0x00004200,2,5,0xc5952d42,rms,2^(-14.3178),2^(-14.3178)
10,random_keys,,5,0x0000000000001234,input,0x00008200,2,1,0xdfd4d353,rms,2^(-14.2483),2^(-14.2483)
10,random_keys,,5,0x0000000000001234,input,0x00008200,2,2,0x55f8f8c7,rms,2^(-14.2834),2^(-14.2834)
10,random_keys,,5,0x0000000000001234,input,0x00008200,2,3,0x31e24233,rms,2^(-14.2844),2^(-14.2844)
10,random_keys,,5,0x0000000000001234,input,0x00008200,2,4,0x64b159ca,rms,2^(-14.2910),2^(-14.2910)
10,random_keys,,5,0x0000000000001234,input,0x00008200,2,5,0xf35e01bc,rms,2^(-14.2910),2^(-14.2910)
10,random_keys,,5,0x0000000000001234,input,0x00010200,2,1,0x04da1fae,rms,2^(-14.2446),2^(-14.2446)
10,random_keys,,5,0x0000000000001234,input,0x00010200,2,2,0xf6666e87,rms,2^(-14.3338),2^(-14.3338)
10,random_keys,,5,0x0000000000001234,input,0x00010200,2,3,0x1d32b928,rms,2^(-14.3369),2^(-14.3369)
10,random_keys,,5,0x0000000000001234,input,0x00010200,2,4,0xd143a076,rms,2^(-14.3543),2^(-14.3543)
10,random_keys,,5,0x0000000000001234,input,0x00010200,2,5,0x8b8e4166,rms,2^(-14.3665),2^(-14.3665)
10,random_keys,,5,0x0000000000001234,input,0x00020200,2,1,0x9ab31b9f,rms,2^(-14.2765),2^(-14.2765)
10,random_keys,,5,0x0000000000001234,input,0x00020200,2,2,0xce4b6d0d,rms,2^(-14.3027),2^(-14.3027)
10,random_keys,,5,0x0000000000001234,input,0x00020200,2,3,0x29847608,rms,2^(-14.3223),2^(-14.3223)
10,random_keys,,5,0x0000000000001234,input,0x00020200,2,4,0xf419e96b,rms,2^(-14.3256),2^(-14.3256)
10,random_keys,,5,0x0000000000001234,input,0x00020200,2,5,0x2d4130e7,rms,2^(-14.3364),2^(-14.3364)
10,random_keys,,5,0x0000000000001234,input,0x00040200,2,1,0x9b028e5f,rms,2^(-14.2764),2^(-14.2764)
10,random_keys,,5,0x0000000000001234,input,0x00040200,2,2,0xfa0c1d39,rms,2^(-14.3033),2^(-14.3033)
10,random_keys,,5,0x0000000000001234,input,0x00040200,2,3,0xfbb76636,rms,2^(-14.3144),2^(-14.3144)
10,random_keys,,5,0x0000000000001234,input,0x00040200,2,4,0xcc93598c,rms,2^(-14.3151),2^(-14.3151)
10,random_keys,,5,0x0000000000001234,input,0x00040200,2,5,0x2e156a0a,rms,2^(-14.3321),2^(-14.3321)
10,random_keys,,5,0x0000000000001234,input,0x00080200,2,1,0x31715038,rms,2^(-14.2320),2^(-14.2320)
10,random_keys,,5,0x0000000000001234,input,0x00080200,2,2,0x757afa7f,rms,2^(-14.2855),2^(-14.2855)
10,random_keys,,5,0x0000000000001234,input,0x00080200,2,3,0x31ff5ada,rms,2^(-14.3113),2^(-14.3113)
10,random_keys,,5,0x0000000000001234,input,0x00080200,2,4,0xc7e5f226,rms,2^(-14.3209),2^(-14.3209)
10,random_keys,,5,0x0000000000001234,input,0x00080200,2,5,0x6dcb36da,rms,2^(-14.3278),2^(-14.3278)
10,random_keys,,5,0x0000000000001234,input,0x00100200,2,1,0x8c20458d,rms,2^(-14.2810),2^(-14.2810)
10,random_keys,,5,0x0000000000001234,input,0x00100200,2,2,0x7d7cf830,rms,2^(-14.2836),2^(-14.2836)
10,random_keys,,5,0x0000000000001234,input,0x00100200,2,3,0xad1febfe,rms,2^(-14.2845),2^(-14.2845)
10,random_keys,,5,0x0000000000001234,input,0x00100200,2,4,0x4965838d,rms,2^(-14.2973),2^(-14.2973)
10,random_keys,,5,0x0000000000001234,input,0x00100200,2,5,0x2b896ba9,rms,2^(-14.2995),2^(-14.2995)
10,random_keys,,5,0x0000000000001234,input,0x00200200,2,1,0xd4dd16c1,rms,2^(-14.2453),2^(-14.2453)
10,random_keys,,5,0x0000000000001234,input,0x00200200,2,2,0x6105bc2a,rms,2^(-14.2787),2^(-14.2787)
10,random_keys,,5,0x0000000000001234,input,0x00200200,2,3,0x293b8962,rms,2^(-14.2900),2^(-14.2900)
10,random_keys,,5,0x0000000000001234,input,0x00200200,2,4,0xe627216e,rms,2^(-14.3184),2^(-14.3184)
10,random_keys,,5,0x0000000000001234,input,0x00200200,2,5,0x61dccfa2,rms,2^(-14.3346),2^(-14.3346)
10,random_keys,,5,0x0000000000001234,input,0x00400200,2,1,0xa600b1e7,rms,2^(-14.2381),2^(-14.2381)
10,random_keys,,5,0x0000000000001234,input,0x00400200,2,2,0xda9ff116,rms,2^(-14.3116),2^(-14.3116)
10,random_keys,,5,0x0000000000001234,input,0x00400200,2,3,0x620204a9,rms,2^(-14.3246),2^(-14.3246)
10,random_keys,,5,0x0000000000001234,input,0x00400200,2,4,0xddaa9d64,rms,2^(-14.3295),2^(-14.3295)
10,random_keys,,5,0x0000000000001234,input,0x00400200,2,5,0x8a94daf1,rms,2^(-14.3367),2^(-14.3367)
10,random_keys,,5,0x0000000000001234,input,0x00800200,2,1,0xa64691ce,rms,2^(-14.2557),2^(-14.2557)
10,random_keys,,5,0x0000000000001234,input,0x00800200,2,2,0x323f137f,rms,2^(-14.2737),2^(-14.2737)
10,random_keys,,5,0x0000000000001234,input,0x00800200,2,3,0x848ff463,rms,2^(-14.2789),2^(-14.2789)
10,random_keys,,5,0x0000000000001234,input,0x00800200,2,4,0xd50df8c7,rms,2^(-14.2951),2^(-14.2951)
10,random_keys,,5,0x0000000000001234,input,0x00800200,2,5,0x06eecd90,rms,2^(-14.3164),2^(-14.3164)
10,random_keys,,5,0x0000000000001234,input,0x01000200,2,1,0xa9e76fd2,rms,2^(-14.3210),2^(-14.3210)
10,random_keys,,5,0x0000000000001234,input,0x01000200,2,2,0xbbfb6cc2,rms,2^(-14.3337),2^(-14.3337)
10,random_keys,,5,0x0000000000001234,input,0x01000200,2,3,0xffaab218,rms,2^(-14.3343),2^(-14.3343)
10,random_keys,,5,0x0000000000001234,input,0x01000200,2,4,0x243da1bb,rms,2^(-14.3344),2^(-14.3344)
10,random_keys,,5,0x0000000000001234,input,0x01000200,2,5,0x05861976,rms,2^(-14.3477),2^(-14.3477)
10,random_keys,,5,0x0000000000001234,input,0x02000200,2,1,0xd179344f,rms,2^(-14.2696),2^(-14.2696)
10,random_keys,,5,0x0000000000001234,input,0x02000200,2,2,0x6e7ee28b,rms,2^(-14.3014),2^(-14.3014)
10,random_keys,,5,0x0000000000001234,input,0x02000200,2,3,0xd61c53de,rms,2^(-14.3112),2^(-14.3112)
10,random_keys,,5,0x0000000000001234,input,0x02000200,2,4,0x5d4e17d9,rms,2^(-14.3293),2^(-14.3293)
10,random_keys,,5,0x0000000000001234,input,0x02000200,2,5,0x145fe48b,rms,2^(-14.3367),2^(-14.3367)
10,random_keys,,5,0x0000000000001234,input,0x04000200,2,1,0x43bd5855,rms,2^(-14.2348),2^(-14.2348)
10,random_keys,,5,0x0000000000001234,input,0x04000200,2,2,0xd328ecac,rms,2^(-14.3062),2^(-14.3062)
10,random_keys,,5,0x0000000000001234,input,0x04000200,2,3,0x77ee7ef4,rms,2^(-14.3159),2^(-14.3159)
10,random_keys,,5,0x0000000000001234,input,0x04000200,2,4,0xc7cb6c5a,rms,2^(-14.3177),2^(-14.3177)
10,random_keys,,5,0x0000000000001234,input,0x04000200,2,5,0xe4aacb1e,rms,2^(-14.3245),2^(-14.3245)
10,random_keys,,5,0x0000000000001234,input,0x08000200,2,1,0xd7a36b24,rms,2^(-14.2634),2^(-14.2634)
10,random_keys,,5,0x0000000000001234,input,0x08000200,2,2,0x974daa37,rms,2^(-14.2676),2^(-14.2676)
10,random_keys,,5,0x0000000000001234,input,0x08000200,2,3,0x3224b40d,rms,2^(-14.2796),2^(-14.2796)
10,random_keys,,5,0x0000000000001234,input,0x08000200,2,4,0xac95c85d,rms,2^(-14.2953),2^(-14.2953)
10,random_keys,,5,0x0000000000001234,input,0x08000200,2,5,0x01ec56a8,rms,2^(-14.3069),2^(-14.3069)
10,random_keys,,5,0x0000000000001234,input,0x10000200,2,1,0x385a9780,rms,2^(-14.2541),2^(-14.2541)
10,random_keys,,5,0x0000000000001234,input,0x10000200,2,2,0x18cac0e0,rms,2^(-14.3129),2^(-14.3129)
10,random_keys,,5,0x0000000000001234,input,0x10000200,2,3,0xde9d765a,rms,2^(-14.3187),2^(-14.3187)
10,random_keys,,5,0x0000000000001234,input,0x10000200,2,4,0x1448cf69,rms,2^(-14.3216),2^(-14.3216)
10,random_keys,,5,0x0000000000001234,input,0x10000200,2,5,0xc9c557b6,rms,2^(-14.3239),2^(-14.3239)
10,random_keys,,5,0x0000000000001234,input,0x20000200,2,1,0xc7256043,rms,2^(-14.3094),2^(-14.3094)
10,random_keys,,5,0x0000000000001234,input,0x20000200,2,2,0xd652daf2,rms,2^(-14.3419),2^(-14.3419)
10,random_keys,,5,0x0000000000001234,input,0x20000200,2,3,0x7407f376,rms,2^(-14.3492),2^(-14.3492)
10,random_keys,,5,0x0000000000001234,input,0x20000200,2,4,0x6ccc9a8d,rms,2^(-14.3581),2^(-14.3581)
10,random_keys,,5,0x0000000000001234,input,0x20000200,2,5,0xbfc2a3be,rms,2^(-14.3630),2^(-14.3630)
10,random_keys,,5,0x0000000000001234,input,0x40000200,2,1,0x8a57afb4,rms,2^(-14.2733),2^(-14.2733)
10,random_keys,,5,0x0000000000001234,input,0x40000200,2,2,0x617306c6,rms,2^(-14.3304),2^(-14.3304)
10,random_keys,,5,0x0000000000001234,input,0x40000200,2,3,0xebffb630,rms,2^(-14.3355),2^(-14.3355)
10,random_keys,,5,0x0000000000001234,input,0x40000200,2,4,0x098e74df,rms,2^(-14.3362),2^(-14.3362)
10,random_keys,,5,0x0000000000001234,input,0x40000200,2,5,0xe2db1492,rms,2^(-14.3414),2^(-14.3414)
10,random_keys,,5,0x0000000000001234,input,0x80000200,2,1,0x8b505b48,rms,2^(-14.2901),2^(-14.2901)
10,random_keys,,5,0x0000000000001234,input,0x80000200,2,2,0xd0e3c06d,rms,2^(-14.3041),2^(-14.3041)
10,random_keys,,5,0x0000000000001234,input,0x80000200,2,3,0x75011baf,rms,2^(-14.3058),2^(-14.3058)
10,random_keys,,5,0x0000000000001234,input,0x80000200,2,4,0x343ba35f,rms,2^(-14.3291),2^(-14.3291)
10,random_keys,,5,0x0000000000001234,input,0x80000200,2,5,0x309b654d,rms,2^(-14.3571),2^(-14.3571)
10,random_keys,,5,0x0000000000001234,input,0x00000c00,2,1,0xce2e4021,rms,2^(-14.2508),2^(-14.2508)
10,random_keys,,5,0x0000000000001234,input,0x00000c00,2,2,0x403327bd,rms,2^(-14.3115),2^(-14.3115)
10,random_keys,,5,0x0000000000001234,input,0x00000c00,2,3,0xd371fa8d,rms,2^(-14.3226),2^(-14.3226)
10,random_keys,,5,0x0000000000001234,input,0x00000c00,2,4,0x214a9830,rms,2^(-14.3360),2^(-14.3360)
10,random_keys,,5,0x0000000000001234,input,0x00000c00,2,5,0x03722709,rms,2^(-14.3380),2^(-14.3380)
10,random_keys,,5,0x0000000000001234,input,0x00001400,2,1,0x34c898dd,rms,2^(-14.2795),2^(-14.2795)
10,random_keys,,5,0x0000000000001234,input,0x00001400,2,2,0x353874f2,rms,2^(-14.2873),2^(-14.2873)
10,random_keys,,5,0x0000000000001234,input,0x00001400,2,3,0xe471be12,rms,2^(-14.2883),2^(-14.2883)
10,random_keys,,5,0x0000000000001234,input,0x00001400,2,4,0x4bc58db3,rms,2^(-14.3045),2^(-14.3045)
10,random_keys,,5,0x0000000000001234,input,0x00001400,2,5,0xc7f2e94f,rms,2^(-14.3327),2^(-14.3327)
10,random_keys,,5,0x0000000000001234,input,0x00002400,2,1,0x38af76af,rms,2^(-14.2472),2^(-14.2472)
10,random_keys,,5,0x0000000000001234,input,0x00002400,2,2,0x300fe017,rms,2^(-14.2606),2^(-14.2606)
10,random_keys,,5,0x0000000000001234,input,0x00002400,2,3,0x296bc94b,rms,2^(-14.2750),2^(-14.2750)
10,random_keys,,5,0x0000000000001234,input,0x00002400,2,4,0x58d7a62d,rms,2^(-14.2779),2^(-14.2779)
10,random_keys,,5,0x0000000000001234,input,0x00002400,2,5,0x0c69fb39,rms,2^(-14.3033),2^(-14.3033)
10,random_keys,,5,0x0000000000001234,input,0x00004400,2,1,0xfd33ad0e,rms,2^(-14.2566),2^(-14.2566)
10,random_keys,,5,0x0000000000001234,input,0x00004400,2,2,0x8007e3bc,rms,2^(-14.2840),2^(-14.2840)
10,random_keys,,5,0x0000000000001234,input,0x00004400,2,3,0x089fe83d,rms,2^(-14.2921),2^(-14.2921)
10,random_keys,,5,0x0000000000001234,input,0x00004400,2,4,0x44f7dbb3,rms,2^(-14.3281),2^(-14.3281)
10,random_keys,,5,0x0000000000001234,input,0x00004400,2,5,0x666361a8,rms,2^(-14.3292),2^(-14.3292)
10,random_keys,,5,0x0000000000001234,input,0x00008400,2,1,0xa10ee6be,rms,2^(-14.2479),2^(-14.2479)
10,random_keys,,5,0x0000000000001234,input,0x00008400,2,2,0x552d614b,rms,2^(-14.2803),2^(-14.2803)
10,random_keys,,5,0x0000000000001234,input,0x00008400,2,3,0x6dd1379f,rms,2^(-14.2911),2^(-14.2911)
10,random_keys,,5,0x0000000000001234,input,0x00008400,2,4,0x7f2f535a,rms,2^(-14.2942),2^(-14.2942)
10,random_keys,,5,0x0000000000001234,input,0x00008400,2,5,0xc8fd462d,rms,2^(-14.3319),2^(-14.3319)
10,random_keys,,5,0x0000000000001234,input,0x00010400,2,1,0xa3e01e63,rms,2^(-14.2508),2^(-14.2508)
10,random_keys,,5,0x0000000000001234,input,0x00010400,2,2,0xf8c9733a,rms,2^(-14.3052),2^(-14.3052)
10,random_keys,,5,0x0000000000001234,input,0x00010400,2,3,0x22fae0d3,rms,2^(-14.3104),2^(-14.3104)
10,random_keys,,5,0x0000000000001234,input,0x00010400,2,4,0x0a3af6b0,rms,2^(-14.3111),2^(-14.3111)
10,random_keys,,5,0x0000000000001234,input,0x00010400,2,5,0x5fe36ea2,rms,2^(-14.3318),2^(-14.3318)
10,random_keys,,5,0x0000000000001234,input,0x00020400,2,1,0xcec1d382,rms,2^(-14.2932),2^(-14.2932)
